model,category,pair_slug,concat_variant,layer,negative,positive,positive_minus_negative
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,negpos,26,0.755998232296471,0.7368131978286727,-0.01918503446779829
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,negpos,27,0.8279501621228218,0.8170711971257855,-0.010878964997036333
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,0,0.998311532179688,0.9975342888647667,-0.0007772433149213498
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,1,0.9975925105159411,0.9967173910284886,-0.0008751194874525581
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,2,0.995809975821709,0.9948998443715894,-0.0009101314501196445
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,3,0.9827922464962162,0.9783246291362485,-0.004467617359967702
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,4,0.9354666306764398,0.9309274800843258,-0.004539150592113961
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,5,0.8956784950056721,0.8846139004086081,-0.011064594597063993
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,6,0.8290134011857826,0.8198372890380833,-0.009176112147699311
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,7,0.7771871310060021,0.7661048342429477,-0.011082296763054389
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,8,0.7193118292197411,0.6994985119418353,-0.019813317277905806
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,9,0.6952888335583173,0.6803296985621998,-0.014959134996117451
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,10,0.6542273396711288,0.6453842817310703,-0.008843057940058463
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,11,0.6671136157944711,0.6590400829126828,-0.008073532881788359
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,12,0.6138223083602312,0.6094728301823451,-0.0043494781778861125
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,13,0.5989353588905146,0.6033313252629912,0.004395966372476523
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,14,0.6168557655550885,0.6161336763647308,-0.0007220891903576554
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,15,0.5891146607158083,0.5896724097687043,0.0005577490528959617
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,16,0.5850046748828513,0.5871069832699282,0.0021023083870768122
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,17,0.6116031403618738,0.609554573096636,-0.002048567265237833
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,18,0.5862921672447599,0.5852259771269943,-0.001066190117765542
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,19,0.5780235454225447,0.5715172716076016,-0.006506273814943175
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,20,0.5697854031573161,0.5649493535816901,-0.004836049575626
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,21,0.5577371823437018,0.5605311022210766,0.002793919877374762
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,22,0.5614795626282469,0.5663649855658663,0.004885422937619399
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,23,0.5463987143810166,0.5488258630654264,0.002427148684409741
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,24,0.582029812757275,0.5889035719225449,0.006873759165269999
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,25,0.6129010842218173,0.6194181532743357,0.006517069052518365
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,26,0.7343436850232434,0.7450044779784403,0.01066079295519684
Llama-3.2-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,27,0.8145626668269003,0.8232962187162444,0.008733551889344104
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,0,0.9982388408977951,0.9975490875234202,-0.0006897533743749351
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,1,0.997457223741564,0.9967478508326849,-0.000709372908879069
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,2,0.9956678240286932,0.99495175768835,-0.0007160663403432688
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,3,0.9826581201827251,0.978629373498698,-0.004028746684027085
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,4,0.9366118614996762,0.9267531021245884,-0.009858759375087844
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,5,0.8999915759232205,0.8828882365872001,-0.017103339336020484
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,6,0.8334029166181744,0.8171610187728817,-0.01624189784529273
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,7,0.7838658540714148,0.7670765540034887,-0.016789300067926116
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,8,0.7264826748051679,0.7039277836533736,-0.02255489115179432
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,9,0.6988642127393776,0.6842909401043474,-0.014573272635030166
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,10,0.6577138717040651,0.6513285139399784,-0.006385357764086774
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,11,0.6633881077803874,0.6598212835842081,-0.0035668241961792635
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,12,0.5948057759876112,0.5885298298978193,-0.006275946089791873
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,13,0.5843688719404768,0.5655028451096511,-0.018866026830825722
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,14,0.5981849919303837,0.5827409751870877,-0.015444016743295985
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,15,0.5706954852841792,0.5510766940258119,-0.019618791258367296
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,16,0.5694644145829192,0.5481760702782394,-0.02128834430467974
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,17,0.5946287247613946,0.5779883718860108,-0.01664035287538379
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,18,0.5726736264502458,0.54953211253958,-0.023141513910665767
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,19,0.566909639534778,0.5360773915870578,-0.030832247947720215
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,20,0.5574955378468671,0.5243574301915609,-0.033138107655306226
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,21,0.5470688551987254,0.5167580298147434,-0.030310825383982
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,22,0.548811835134705,0.5223361294157393,-0.026475705718965736
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,23,0.5349036359369697,0.505347084849671,-0.02955655108729871
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,24,0.5734710426448395,0.5498692116202164,-0.0236018310246231
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,25,0.6117107249766182,0.5878561084382072,-0.023854616538410922
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,26,0.73350074211677,0.7226944657514575,-0.010806276365312506
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,27,0.8089662681263324,0.8086161133629061,-0.0003501547634263691
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,0,0.9983086143684595,0.9974869874046077,-0.0008216269638517959
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,1,0.9975090941527628,0.9966984652443878,-0.0008106289083750218
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,2,0.9956128327053554,0.9949313871209494,-0.0006814455844059708
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,3,0.9822854008211541,0.9791602188101536,-0.003125182011000538
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,4,0.9361554932872903,0.9272847021330564,-0.008870791154233948
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,5,0.8998004340149421,0.88331074174318,-0.016489692271762113
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,6,0.833804059600967,0.8184959262927525,-0.015308133308214567
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,7,0.7853709462438259,0.7703416438466603,-0.0150293023971656
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,8,0.7312488731575333,0.705506243652532,-0.02574262950500128
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,9,0.7069922401966611,0.6897450279818242,-0.017247212214836827
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,10,0.6633324177279802,0.6547876559687771,-0.008544761759203157
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,11,0.6693530708591573,0.6628968745672351,-0.006456196291922178
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,12,0.6005970515805492,0.59934304397536,-0.0012540076051892335
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,13,0.5743208988586497,0.5982836801115127,0.023962781252862997
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,14,0.587853461035521,0.6134280568977569,0.02557459586223587
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,15,0.5536496133843908,0.591743657446298,0.038094044061907195
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,16,0.5498227544645,0.5893397404614505,0.03951698599695053
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,17,0.578700915167577,0.6185179257208783,0.039817010553301224
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,18,0.5498291652550678,0.5931371763239189,0.04330801106885118
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,19,0.5417733662477265,0.5814974211641172,0.03972405491639064
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,20,0.5315333875524236,0.5722643449394582,0.04073095738703458
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,21,0.5208642268575489,0.5666931145208544,0.045828887663305506
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,22,0.5218547776911434,0.571711382901426,0.04985660521028257
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,23,0.5055752138843022,0.5560546142146481,0.050479400330345925
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,24,0.5448800477564238,0.5935076741067826,0.04862762635035878
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,25,0.583111656043434,0.6244238245921219,0.04131216854868791
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,26,0.7137559277231427,0.7429914791721505,0.0292355514490078
Llama-3.2-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,27,0.7984249860933129,0.8248380652380483,0.02641307914473534
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,0,0.9984680998180491,0.997752563193496,-0.000715536624553037
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,1,0.997671280586531,0.996930161737783,-0.0007411188487479459
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,2,0.9959335655825444,0.9950164607116672,-0.0009171048708772611
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,3,0.9834416130421627,0.977384674459694,-0.006056938582468696
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,4,0.9349065230456239,0.9246017826186356,-0.010304740426988368
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,5,0.8955175319964975,0.8799960759552711,-0.015521456041226456
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,6,0.8442163098475639,0.8295026137004982,-0.014713696147065747
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,7,0.793445244006999,0.7859562515644378,-0.007488992442561182
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,8,0.7380256661460209,0.7271966833563481,-0.010828982789672814
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,9,0.7087301278917388,0.7061751887381006,-0.002554939153638247
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,10,0.6702568657310247,0.6706201732105883,0.00036330747956359044
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,11,0.6831300336532138,0.6726642561089992,-0.010465777544214627
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,12,0.6377086826450009,0.6138128747757641,-0.02389580786923684
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,13,0.6307318473232781,0.5970295109023808,-0.03370233642089737
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,14,0.6500093628638696,0.6165686707297108,-0.03344069213415879
Llama-3.2-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,15,0.6306379851147333,0.5830700734604025,-0.04756791165433083
