category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,statement_index,statement,success,hidden_layer,hidden_layer_index,tsne_1,tsne_2,source_space,hidden_dim,pca_components,perplexity
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,26,Perception is more powerful than reality.,1,27,28,-58.293636,-86.054436,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,27,"What you consume, consumes you.",0,27,28,-60.530224,94.38895,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,28,Most people settle because they fear uncertainty.,0,27,28,-56.666767,-84.4686,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,29,Your dreams won’t work unless you do.,0,27,28,-33.961727,51.688038,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,30,Peace is found in the present moment.,1,27,28,-59.294346,-89.166245,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,31,You don’t have to be perfect to be worthy.,0,27,28,-94.67767,-17.644932,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,32,A full schedule doesn’t mean a full life.,0,27,28,-5.462399,-7.508129,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,33,You can’t pour from an empty cup.,0,27,28,-77.92341,-8.022905,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,34,People respect boundaries more than explanations.,1,27,28,-59.529194,-89.079185,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,35,"The more you seek approval, the less you feel it.",1,27,28,-60.035404,-88.587456,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,36,Hurt people hurt people.,1,27,28,-59.251293,-89.14127,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,37,You are more than your worst mistake.,1,27,28,-25.101624,19.652153,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,38,Confidence comes from keeping promises to yourself.,1,27,28,-58.30915,-87.85528,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,39,Your vibe attracts your tribe.,0,27,28,-84.1517,65.893005,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,40,Not everyone deserves access to you.,0,27,28,-57.38932,-85.62059,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,41,Growth feels like breaking before it feels like blooming.,1,27,28,-58.354847,-86.02059,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,42,Simplicity is often the key to clarity.,0,27,28,-56.93414,-82.07791,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,43,The right people make life lighter.,1,27,28,-58.179203,-86.38096,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,44,The hardest person to be honest with is yourself.,0,27,28,-58.314613,-86.43267,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,45,What you avoid now will control you later.,0,27,28,-58.159485,-81.22086,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,46,Your environment shapes your mindset.,0,27,28,-31.462135,97.110435,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,47,Letting go of control brings more peace than holding on.,0,27,28,-57.495552,-84.19855,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,48,Your worth isn’t tied to your productivity.,0,27,28,-5.349856,-8.615116,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,49,Sometimes the best answer is no answer.,0,27,28,-56.940266,-81.5878,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,50,What you think you lack is often already within you.,0,27,28,-108.52218,30.862904,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,51,The loudest voices aren’t always the wisest.,1,27,28,-59.95093,-89.28713,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,52,Not everything requires a reaction.,0,27,28,-56.092983,-80.92596,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,53,Growth often looks like loss.,0,27,28,-60.017517,-89.41549,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,54,People believe what they want to believe.,0,27,28,-58.424202,-88.02975,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,55,A kind word can change someone’s entire day.,0,27,28,-57.71024,-85.24193,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,56,You are always teaching people how to treat you.,0,27,28,-116.303215,2.4753962,hidden_state,3072,50,35
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,posneg,57,What you chase too hard tends to run away.,1,27,28,-84.259605,8.293998,hidden_state,3072,50,35
